nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecompositiongodClass,spaghettiCode,isFlaky,functionalDecomposition,godClass
httpcore_49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.pool.TestRouteSpecificPool.testLeaseReleaseStateful,44.0,2.0,0.5681818181818182,13.0,0.0,2,0.0,0,0.0,0.0,0.0,190.0,11.0,3.0,5.0,43.0,46.0,28.0,787.0,148.0,986.8977807657756,0,0,,0.0,0,0.0,0.0
httpcore_49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.pool.TestRouteSpecificPool.testReleaseInvalidEntry,6.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,190.0,11.0,3.0,5.0,43.0,46.0,28.0,787.0,148.0,986.8977807657756,0,0,,0.0,0,0.0,0.0
httpcore_49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.pool.TestRouteSpecificPool.testRemove,50.0,2.0,1.06,27.0,0.0,6,0.0,0,0.0,0.0,0.0,190.0,11.0,3.0,5.0,43.0,46.0,28.0,787.0,148.0,986.8977807657756,0,0,,0.0,0,0.0,0.0
httpcore_49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.pool.TestRouteSpecificPool.testReleaseInvalid,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,190.0,11.0,3.0,5.0,43.0,46.0,28.0,787.0,148.0,986.8977807657756,0,0,,0.0,0,0.0,0.0
httpcore_49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.pool.TestRouteSpecificPool.testRemoveInvalid,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,190.0,11.0,3.0,5.0,43.0,46.0,28.0,787.0,148.0,986.8977807657756,0,0,,0.0,0,0.0,0.0
httpcore_49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.pool.TestRouteSpecificPool.testShutdown,35.0,3.0,0.5428571428571428,10.0,0.0,6,0.0,0,3.0,0.0,0.0,190.0,11.0,3.0,5.0,43.0,46.0,28.0,787.0,148.0,986.8977807657756,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.echo.EchoServiceTest.testEcho,16.0,1.0,0.1875,0.0,0.0,1,0.0,0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2.0,1.0,0.0,31.0,21.0,72.11373129418807,0,0,,0.0,0,1.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.cache.CacheTest.testCacheFactory,13.0,1.0,0.0769230769230769,0.0,0.0,2,0.0,0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,2.0,2.0,0.0,23.0,16.0,50.167907454866395,0,0,,0.0,0,2.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ArgumentConfigTest.testIndex,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,65.0,9.0,1.0,2.0,9.0,6.0,0.0,102.0,41.0,189.6238853446551,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ArgumentConfigTest.testType,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,65.0,9.0,1.0,2.0,9.0,6.0,0.0,102.0,41.0,189.6238853446551,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ArgumentConfigTest.testCallback,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,65.0,9.0,1.0,2.0,9.0,6.0,0.0,102.0,41.0,189.6238853446551,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ArgumentConfigTest.testArguments,10.0,2.0,0.1,1.0,0.0,3,0.0,0,0.0,0.0,0.0,65.0,9.0,1.0,2.0,9.0,6.0,0.0,102.0,41.0,189.6238853446551,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testName,10.0,2.0,0.2,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testVersion,8.0,2.0,0.125,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testOwner,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testOrganization,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testArchitecture,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testEnvironment1,9.0,2.0,0.2222222222222222,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testEnvironment2,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testRegistry,9.0,2.0,0.2222222222222222,3.0,0.0,4,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testMonitor,7.0,2.0,0.1428571428571428,0.0,0.0,3,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testLogger,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testDefault,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testDumpDirectory,8.0,2.0,0.125,0.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testQosEnable,8.0,2.0,0.125,1.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testQosPort,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testQosAcceptForeignIp,8.0,2.0,0.125,1.0,0.0,2,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ApplicationConfigTest.testParameters,9.0,2.0,0.1111111111111111,0.0,0.0,1,0.0,0,0.0,0.0,0.0,270.0,689.0,2.0,7.0,60.0,54.0,15.0,686.0,177.0,1155.9653401074816,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ReferenceConfigTest.testInjvm,27.0,2.0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,562.0,309.0,1.0,37.0,83.0,163.0,133.0,3206.0,511.0,4125.190239249613,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ConsumerConfigTest.testTimeout,12.0,2.0,0.0833333333333333,1.0,0.0,1,0.0,0,0.0,0.0,0.0,107.0,75.0,2.0,0.0,23.0,18.0,4.0,246.0,75.0,412.8998651949272,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ConsumerConfigTest.testDefault,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,107.0,75.0,2.0,0.0,23.0,18.0,4.0,246.0,75.0,412.8998651949272,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ConsumerConfigTest.testClient,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,107.0,75.0,2.0,0.0,23.0,18.0,4.0,246.0,75.0,412.8998651949272,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testProtocol,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testAddress,8.0,2.0,0.125,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testUsername,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testPassword,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testWait,6.0,2.0,0.1666666666666666,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testCheck,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testFile,5.0,2.0,0.0,0.0,3.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testTransporter,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testClient,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testTimeout,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testSession,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testDynamic,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testRegister,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testSubscribe,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testCluster,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testGroup,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testVersion,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testParameters,8.0,2.0,0.125,0.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.RegistryConfigTest.testDefault,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,324.0,1025.0,2.0,3.0,71.0,62.0,15.0,774.0,172.0,1144.070362257433,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testName,8.0,2.0,0.125,0.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testStat,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testRetry,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testReliable,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testExecutes,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testDeprecated,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testArguments,7.0,2.0,0.1428571428571428,2.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testSticky,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testOnreturn,11.0,3.0,0.1818181818181818,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testOnreturnMethod,11.0,3.0,0.1818181818181818,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testOnthrow,11.0,2.0,0.1818181818181818,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testOnthrowMethod,11.0,2.0,0.1818181818181818,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testOninvoke,11.0,2.0,0.1818181818181818,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testOninvokeMethod,11.0,2.0,0.1818181818181818,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.MethodConfigTest.testReturn,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,214.0,405.0,1.0,3.0,52.0,32.0,2.0,479.0,122.0,752.9474728841316,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testName,9.0,2.0,0.2222222222222222,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testHost,8.0,2.0,0.125,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testPort,8.0,2.0,0.125,2.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testPath,12.0,2.0,0.3333333333333333,1.0,0.0,4,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testThreads,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testIothreads,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testQueues,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testAccepts,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testAccesslog,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testRegister,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testParameters,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testDefault,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testKeepAlive,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testOptimizer,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProtocolConfigTest.testExtension,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,482.0,2490.0,2.0,12.0,114.0,103.0,30.0,1218.0,257.0,1825.9761202053496,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testName1,5.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testName2,9.0,2.0,0.2222222222222222,0.0,0.0,2,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testVersion,9.0,2.0,0.1111111111111111,0.0,0.0,3,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testOwner,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testOrganization,5.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testRegistry,6.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testRegistries,7.0,2.0,0.1428571428571428,2.0,0.0,2,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testMonitor,7.0,2.0,0.1428571428571428,0.0,0.0,3,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ModuleConfigTest.testDefault,5.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,140.0,139.0,2.0,3.0,28.0,27.0,8.0,326.0,95.0,549.7552512298372,0,0,,0.0,0,0.0,0.0
incubator-dubbo_737f7a7e,org.apache.dubbo.config.ProviderConfigTest.testProtocol,5.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,383.0,1603.0,2.0,9.0,90.0,70.0,12.0,893.0,193.0,1311.3552101091643,0,0,,0.0,0,0.0,0.0
