"nameProject","testCase","tloc","tmcCabe","assertionDensity","assertionRoulette","mysteryGuest","eagerTest","sensitiveEquality","resourceOptimism","conditionalTestLogic","fireAndForget","testRunWar","loc","lcom2","lcom5","cbo","wmc","rfc","mpc","halsteadVocabulary","halsteadLength","halsteadVolume","classDataShouldBePrivate","complexClass","functionalDecompositiongodClass","spaghettiCode","isFlaky","functionalDecomposition","godClass"
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestChunkCoding.testResumeOnSocketTimeoutInData",22,5,0.136363636363636,2,0,3,0,0,2,0,0,312,0,0,10,43,32,22,1,1,0,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestChunkCoding.testResumeOnSocketTimeoutInChunk",22,5,0.136363636363636,2,0,3,0,0,2,0,0,312,0,0,10,43,32,22,1,1,0,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestIdentityOutputStream.testConstructors",9,3,0,0,0,0,0,0,0,0,0,106,0,2,4,16,11,5,318,126,726.018474230302,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestIdentityOutputStream.testBasics",13,2,0.0769230769230769,1,0,5,0,0,0,0,0,106,0,2,4,16,11,5,318,126,726.018474230302,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestIdentityOutputStream.testClose",20,3,0.05,0,0,4,0,0,0,0,0,106,0,2,4,16,11,5,318,126,726.018474230302,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestIdentityOutputStream.testConstructor",10,3,0,0,0,0,0,0,0,0,0,106,0,2,4,16,11,5,318,126,726.018474230302,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestIdentityOutputStream.testBasicWrite",14,3,0.357142857142857,3,0,4,0,0,1,0,0,106,0,2,4,16,11,5,318,126,726.018474230302,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.io.TestIdentityOutputStream.testClosedCondition",19,3,0.0526315789473684,0,0,4,0,0,0,0,0,106,0,2,4,16,11,5,318,126,726.018474230302,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.pool.TestBasicConnPool.testNullConstructor",3,2,0,0,0,0,0,0,0,0,0,104,4,1,13,12,19,14,285,92,520.029004584716,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.pool.TestBasicConnPool.testHttpCreateConnection",6,2,0.166666666666667,2,0,1,0,0,0,0,0,104,4,1,13,12,19,14,285,92,520.029004584716,0,0,NA,0,1,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.pool.TestBasicConnPool.testHttpsCreateConnection",7,2,0.142857142857143,2,0,1,0,0,0,0,0,104,4,1,13,12,19,14,285,92,520.029004584716,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.impl.pool.TestBasicConnPool.testHttpCreateEntry",8,2,0.125,1,0,3,0,0,0,0,0,104,4,1,13,12,19,14,285,92,520.029004584716,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpHost.testConstructor",24,3,1,4,0,3,0,0,0,0,0,220,0,1,4,36,22,9,783,198,1319.30027380618,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpHost.testHashCode",14,1,0.785714285714286,6,0,1,0,0,0,0,0,220,0,1,4,36,22,9,783,198,1319.30027380618,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpHost.testEquals",16,1,0.9375,7,0,1,0,0,0,0,0,220,0,1,4,36,22,9,783,198,1319.30027380618,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpHost.testToString",14,1,0.785714285714286,0,0,1,6,0,0,0,0,220,0,1,4,36,22,9,783,198,1319.30027380618,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpHost.testToHostString",10,1,0.7,0,0,1,0,0,0,0,0,220,0,1,4,36,22,9,783,198,1319.30027380618,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpHost.testCloning",5,2,0.2,1,0,1,0,0,0,0,0,220,0,1,4,36,22,9,783,198,1319.30027380618,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpHost.testSerialization",12,2,0.0833333333333333,1,0,0,0,0,0,0,0,220,0,1,4,36,22,9,783,198,1319.30027380618,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpVersion.testHttpVersionInvalidConstructorInput",14,3,0.0714285714285714,0,0,0,0,0,0,0,0,110,1,0,2,8,2,0,369,119,703.384800640823,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpVersion.testHttpVersionEquality",22,2,1.59090909090909,10,0,0,0,0,0,0,0,110,1,0,2,8,2,0,369,119,703.384800640823,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpVersion.testHttpVersionComparison",8,1,1.375,6,0,0,0,0,0,0,0,110,1,0,2,8,2,0,369,119,703.384800640823,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpVersion.testCloning",5,2,0.2,1,0,0,0,0,0,0,0,110,1,0,2,8,2,0,369,119,703.384800640823,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.TestHttpVersion.testSerialization",12,2,0.0833333333333333,1,0,0,0,0,0,0,0,110,1,0,2,8,2,0,369,119,703.384800640823,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEncodingUtils.testBytesToString",33,3,0.212121212121212,2,0,3,0,0,0,0,0,179,21,0,2,29,13,6,809,134,897.237054885838,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEncodingUtils.testStringToBytesToString",35,4,0.4,6,0,1,0,0,2,0,0,179,21,0,2,29,13,6,809,134,897.237054885838,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEncodingUtils.testAsciiBytesToString",16,3,0.1875,0,0,3,0,0,0,0,0,179,21,0,2,29,13,6,809,134,897.237054885838,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEncodingUtils.testAsciiStringToBytes",16,4,0.375,3,0,2,0,0,1,0,0,179,21,0,2,29,13,6,809,134,897.237054885838,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEncodingUtils.testUnsupportedEncoding",12,2,0.416666666666667,3,0,3,0,0,1,0,0,179,21,0,2,29,13,6,809,134,897.237054885838,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testConstructor",13,3,0.615384615384615,4,0,3,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testSimpleAppend",28,3,1.25,18,0,11,0,0,1,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testExpandAppend",13,2,0.692307692307692,5,0,6,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testInvalidAppend",35,3,0.114285714285714,0,0,4,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testAppendOneByte",13,3,0.538461538461538,4,0,7,0,0,2,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testSetLength",5,2,0.2,1,0,2,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testSetInvalidLength",15,3,0.0666666666666666,0,0,1,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testEnsureCapacity",7,2,0.428571428571428,2,0,2,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testIndexOf",15,2,0.733333333333333,6,0,7,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testAppendCharArrayAsAscii",10,2,0.1,0,0,5,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testAppendNullCharArray",5,2,0.2,1,0,5,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testAppendEmptyCharArray",5,2,0.2,1,0,5,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testAppendNullCharArrayBuffer",5,2,0.2,1,0,5,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testInvalidAppendCharArrayAsAscii",35,3,0.114285714285714,0,0,4,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestByteArrayBuffer.testSerialization",22,2,0.590909090909091,7,0,7,0,0,0,0,0,347,0,4,2,54,29,11,1819,338,2537.04225633913,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testConstructor",13,3,0.615384615384615,4,0,3,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testSimpleAppend",29,3,1.27586206896552,18,0,16,1,0,1,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testExpandAppend",14,2,0.785714285714286,5,0,11,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendString",6,2,0.166666666666667,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendNullString",5,2,0.2,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendCharArrayBuffer",8,2,0.125,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendNullCharArrayBuffer",6,2,0.166666666666667,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendSingleChar",10,2,0.1,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testInvalidCharArrayAppend",35,3,0.114285714285714,0,0,8,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testSetLength",5,2,0.2,1,0,2,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testSetInvalidLength",15,3,0.0666666666666666,0,0,1,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testEnsureCapacity",7,2,0.428571428571428,2,0,2,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testIndexOf",9,1,1,5,0,10,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testSubstring",10,1,1.1,1,0,13,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testSubstringIndexOfOutBound",40,3,0.125,0,0,10,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendAsciiByteArray",10,2,0.1,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendISOByteArray",13,2,1,7,0,9,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendNullByteArray",5,2,0.2,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testAppendNullByteArrayBuffer",5,2,0.2,0,0,9,1,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testInvalidAppendAsciiByteArray",35,3,0.114285714285714,0,0,8,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestCharArrayBuffer.testSerialization",22,2,0.590909090909091,7,0,11,0,0,0,0,0,464,0,6,3,76,44,19,2540,409,3206.52701824515,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestLangUtils.testBasicHash",6,1,0.166666666666667,1,0,3,0,0,0,0,0,105,15,6,0,16,10,4,473,136,837.636972834903,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestLangUtils.testNullObjectHash",5,1,0.2,1,0,3,0,0,0,0,0,105,15,6,0,16,10,4,473,136,837.636972834903,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestLangUtils.testBooleanHash",9,1,0.555555555555556,3,0,3,0,0,0,0,0,105,15,6,0,16,10,4,473,136,837.636972834903,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestLangUtils.testBasicEquality",6,1,1.16666666666667,1,0,2,0,0,0,0,0,105,15,6,0,16,10,4,473,136,837.636972834903,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestLangUtils.testArrayEquals",8,1,1.375,6,0,2,0,0,0,0,0,105,15,6,0,16,10,4,473,136,837.636972834903,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testNullEntityToByteArray",8,3,0,0,0,1,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testEmptyContentToByteArray",5,2,0.2,1,0,1,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testMaxIntContentToByteArray",12,3,0,0,0,1,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testUnknownLengthContentToByteArray",12,3,0.416666666666667,3,0,1,0,0,1,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testKnownLengthContentToByteArray",12,3,0.416666666666667,3,0,1,0,0,1,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testNullEntityToString",8,3,0,0,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testEmptyContentToString",5,2,0.2,1,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testMaxIntContentToString",12,3,0,0,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testUnknownLengthContentToString",8,2,0.125,0,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testKnownLengthContentToString",8,2,0.125,0,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testNoCharsetContentToString",9,2,0.111111111111111,1,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testDefaultCharsetContentToString",9,2,0.111111111111111,1,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.util.TestEntityUtils.testContentWithContentTypeToString",9,2,0.111111111111111,1,0,2,0,0,0,0,0,231,21,0,10,27,31,24,1193,200,1416.84528441958,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestHttpEntityWrapper.testBasics",14,2,0.928571428571429,7,0,7,0,0,0,0,0,114,0,0,6,22,19,9,273,118,661.917671831825,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestHttpEntityWrapper.testIllegalConstructor",8,3,0,0,0,0,0,0,0,0,0,114,0,0,6,22,19,9,273,118,661.917671831825,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestHttpEntityWrapper.testWriteTo",28,4,0.428571428571428,6,0,1,0,0,2,0,0,114,0,0,6,22,19,9,273,118,661.917671831825,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestHttpEntityWrapper.testConsumeContent",7,2,0,0,0,0,0,0,0,0,0,114,0,0,6,22,19,9,273,118,661.917671831825,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testBasis",6,2,0.833333333333333,0,0,5,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testLowCaseText",5,2,0.6,0,0,4,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testCreateInvalidInput",26,3,0.115384615384615,0,0,2,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testParse",6,2,0.833333333333333,0,0,4,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testParseInvalidInput",14,3,0.0714285714285714,0,0,1,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testExtractNullInput",3,2,0.333333333333333,1,0,1,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testExtractNullContentType",5,2,0.2,1,0,1,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testExtract",8,2,0.625,1,0,3,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestContentType.testExtractNoCharset",8,2,0.625,2,0,3,0,0,0,0,0,194,17,2,9,32,28,18,829,220,1478.44843412977,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testBasics",8,2,0.875,4,0,4,0,0,0,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testBasicOffLen",8,2,0.875,4,0,4,0,0,0,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testIllegalConstructorNullByteArray",3,2,0,0,0,0,0,0,0,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testIllegalConstructorBadLen",4,2,0,0,0,0,0,0,0,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testIllegalConstructorBadOff1",4,2,0,0,0,0,0,0,0,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testIllegalConstructorBadOff2",4,2,0,0,0,0,0,0,0,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testWriteTo",26,4,0.461538461538462,6,0,1,0,0,2,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestByteArrayEntity.testWriteToOffLen",28,4,0.428571428571428,6,0,1,0,0,2,0,0,131,15,3,5,22,16,6,422,127,767.715674882574,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestBasicHttpEntity.testBasics",10,2,0.5,3,0,5,0,0,0,0,0,142,18,6,4,23,14,5,459,162,992.906134029808,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestBasicHttpEntity.testContent",20,3,0.15,1,0,2,0,0,0,0,0,142,18,6,4,23,14,5,459,162,992.906134029808,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestBasicHttpEntity.testWriteTo",28,4,0.25,3,0,2,0,0,1,0,0,142,18,6,4,23,14,5,459,162,992.906134029808,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestSerializableEntity.testBasicsBuff",11,2,0.636363636363636,4,0,4,0,0,0,0,0,122,0,3,8,23,15,8,385,129,767.968390123124,0,0,NA,0,0,0,0
"httpcore_49247d208bde47f652812493e1d3576e136b8eb8","org.apache.http.entity.TestSerializableEntity.testBasicsDirect",11,2,0.636363636363636,4,0,4,0,0,0,0,0,122,0,3,8,23,15,8,385,129,767.968390123124,0,0,NA,0,0,0,0
